names,address,latitude,longitude,place_id,longitude.1,latitude.1
South Loop Market,"2955 N Sheffield Ave, Chicago, IL 60657, USA",41.9360893,-87.6538259,ChIJ5Z8FEKrTD4gRzSn1jCj5bD4,-87.6538259,41.9360893
South Loop Marketplace,"1254 Canal St, Chicago, IL 60607, USA",41.8656492,-87.6402783,ChIJwfUSp_IsDogRWAwrkK9Exvk,-87.6402783,41.8656492
Southgate Market,"1101 Canal St, Chicago, IL 60607, USA",41.868634,-87.6386375,ChIJxQqi1uwsDogRGVPqkwQo7F0,-87.6386375,41.868634
Southside Market Inc.,"3849 S Kedzie Ave, Chicago, IL 60632, USA",41.8229044,-87.704258,ChIJZ_QYcAQyDogR6b8QYYpFd68,-87.704258,41.8229044
Southtown Health Foods,"2100 95th St, Chicago, IL 60643, USA",41.7212804,-87.6748841,ChIJf9eGxmslDogRtH1w2DoU4bk,-87.6748841,41.7212804
SoutLoop Market,"224 W Van Buren St, Chicago, IL 60607, USA",41.877046,-87.634866,ChIJheh6Qb4sDogRrzgkVMDvgY8,-87.634866,41.877046
Spencer's Jolly Posh Foods,1405 West Irving Park Road,41.954235,-87.664503,n2504509098,-87.664503,41.954235
Standard Market,NA NA,41.80979041,-87.96676181,w461606571,-87.96676181,41.80979041
Stanley's Fresh Fruit & Vegetables,1556-1558 North Elston Avenue,41.91032262,-87.66224624,w209865095,-87.66224624,41.91032262
Starlight Market,"2832 S Wentworth Ave, Chicago, IL 60616, USA",41.8416087,-87.6321505,ChIJR418kW4sDogR81E08DlO5nU,-87.6321505,41.8416087
Steve's Flower Market,"1039 W Grand Ave, Chicago, IL 60642, USA",41.891097,-87.653828,ChIJ71WoHNQsDogRr18qhCrDpOU,-87.653828,41.891097
Stop & Shop,"333 W North Ave, Chicago, IL 60610, USA",41.910744,-87.638305,ChIJiY6e0D7TD4gR2O1IUOQXBzw,-87.638305,41.910744
Strack & Van Til,2627 North Elston Avenue,41.9297123,-87.6817842,n2345134682,-87.6817842,41.9297123
"Strategy 2 Market, Inc.","53 W Jackson Blvd #360, Chicago, IL 60604, USA",41.8775238,-87.6295464,ChIJl1nZ-bgsDogRo76mI6JqPks,-87.6295464,41.8775238
Stumpy's Grocery & Deli,"9001 S Ashland Ave, Chicago, IL 60620, USA",41.730118,-87.662481,ChIJc-1MZXklDogR0dt63tD-l2w,-87.662481,41.730118
Sugar Beet Co-op,812 Madison Street,41.8799549,-87.7952739,n4627034989,-87.7952739,41.8799549
Sukur Halal Foods,"1812 W Irving Park Rd, Chicago, IL 60613, USA",41.9544297,-87.6746678,ChIJM32f7UDSD4gRqJknxQ1qYYw,-87.6746678,41.9544297
Sultan's Market,"2521 N Clark St, Chicago, IL 60614, USA",41.9284409,-87.6420346,ChIJd4DGRwzTD4gRSLCyrXbdbJY,-87.6420346,41.9284409
Summit Grocery Inc,"7300 N Rogers Ave, Chicago, IL 60626, USA",42.0138293,-87.6802887,ChIJ__EOHsvRD4gRSKg3LCNDQeA,-87.6802887,42.0138293
Sumood Supermarket,"2435 W 63rd St, Chicago, IL 60629, USA",41.778949,-87.685078,ChIJbajiHDMuDogRri0YLAyJWw8,-87.685078,41.778949
Sun Fresh Market And Deli,"3640 N Central Ave, Chicago, IL 60634, USA",41.946995,-87.766953,ChIJRU4rrnrMD4gRzWrAjuMVQto,-87.766953,41.946995
Sun Sun Tong Co,"2260 S Wentworth Ave, Chicago, IL 60616, USA",41.851151,-87.632237,ChIJw7vR8mMsDogRU9hhY5veVs4,-87.632237,41.851151
Sunshine Foods,"10805 S Michigan Ave, Chicago, IL 60628, USA",41.6978637,-87.6211749,ChIJeSMKGtUlDogRAeTFlqf_zWM,-87.6211749,41.6978637
Super Fair Foods,6319 South Vernon Avenue,41.77958306,-87.61405245,w210905077,-87.61405245,41.77958306
Super Giant Groceries,"5147 W Division St, Chicago, IL 60651, USA",41.9020999,-87.7553611,ChIJ1_e7IsrMD4gRfFMhA6qGnI4,-87.7553611,41.9020999
Super Leon,"9800 S Ave L #1, Chicago, IL 60617, USA",41.7176053,-87.5365917,ChIJ4UIEsQvYEYgRFw55Zeyf4XA,-87.5365917,41.7176053
Super Low Foods,7411 West Grand Avenue,41.92457904,-87.81158486,w478380479,-87.81158486,41.92457904
Super Low Foods,3720 Rose Street,41.94717478,-87.86682537,w478380480,-87.86682537,41.94717478
Super Mercado Roman,"6978 N Clark St, Chicago, IL 60626, USA",42.00879,-87.6741637,ChIJYSbz6rbRD4gRdOHf1LBODrY,-87.6741637,42.00879
Super Mercados El Guero,"2101 W Cermak Rd, Chicago, IL 60608, USA",41.8518754,-87.6791521,ChIJP0CXPFQsDogRmmPRzJhppjc,-87.6791521,41.8518754
Supermercado Chapala,"7117 N Clark St, Chicago, IL 60626, USA",42.0120074,-87.6740973,ChIJ8_KyRLTRD4gRVVZ3XnjwBYQ,-87.6740973,42.0120074
Supermercado El Pueblo,"Chicago, IL 60625, USA",41.9684842,-87.7197113,ChIJy8aDAt3ND4gRjI47mxy1bpU,-87.7197113,41.9684842
Supermercado el taxque<f1>ito,"6309 W Grand Ave, Chicago, IL 60639, USA",41.921747,-87.783503,ChIJA5D29GbLD4gRENGH7k_OMBI,-87.783503,41.921747
Supermercado La Chiquita,4926 West Cermak Road,41.85160312,-87.7479521,w499774258,-87.7479521,41.85160312
Supermercado La Victoria,"3927 W 63rd St, Chicago, IL 60629, USA",41.7784769,-87.7213974,ChIJl3r8sLQxDogRTLsyEinugTA,-87.7213974,41.7784769
Supermercado Rivera,"4334 W 51st St, Chicago, IL 60632, USA",41.8005604,-87.732095,ChIJEXN61Z4xDogR755eiuiMgXo,-87.732095,41.8005604
Supermercado Santos,"4045 W 31st St, Chicago, IL 60623, USA",41.8367521,-87.726141,ChIJXxyaEzgyDogRkB8c4s7yBZE,-87.726141,41.8367521
Supermercados El Guero,"1701 W 47th St, Chicago, IL 60609, USA",41.8083098,-87.6675649,ChIJJx25m3ouDogRNSaz68-jDvY,-87.6675649,41.8083098
Supermercados El G¸ero #8,2101-2115 West Cermak Road,41.85187516,-87.67913441,w209785052,-87.67913441,41.85187516
Supreme Foods,"2525 S Blue Island Ave #104, Chicago, IL 60608, USA",41.8468385,-87.6793527,ChIJWyQuIZgtDogRqSd3HKEEhoA,-87.6793527,41.8468385
Swap-O-Rama Flea Markets,"4100 S Ashland Ave, Chicago, IL 60609, USA",41.818783,-87.667523,ChIJ70dDUtYtDogRTQEobnnT37g,-87.667523,41.818783
T&C Grocery,"4750 N Bernard St, Chicago, IL 60625, USA",41.9680661,-87.7148006,ChIJUULPTObND4gRuv74Eq8S3ok,-87.7148006,41.9680661
Tai Nam Food Market,"4925 N Broadway St, Chicago, IL 60640, USA",41.9722852,-87.6591108,ChIJ29PxICvSD4gRff50tmMi8ZA,-87.6591108,41.9722852
Tai Wah Grocery Store,"2226 S Wentworth Ave, Chicago, IL 60616, USA",41.852064,-87.632227,ChIJSc3QvmMsDogRiYTNYQjES2s,-87.632227,41.852064
Tamazula Grocery Inc.,"2458 W Moffat St, Chicago, IL 60647, USA",41.9150258,-87.6896261,ChIJjzdKjaLSD4gRIZzoI28m4po,-87.6896261,41.9150258
Taqueria Mi Lindo Mexico,"538 W Pershing Rd, Chicago, IL 60609, USA",41.8236802,-87.640223,ChIJfTj7-SIsDogRpfoz0kBae8A,-87.640223,41.8236802
Target,"1 S State St, Chicago, IL 60603, USA",41.8819172,-87.6275574,ChIJ_SV6lqQsDogR6MQotyfH13o,-87.6275574,41.8819172
Target,"8560 S Cottage Grove Ave, Chicago, IL 60619, USA",41.739588,-87.606444,ChIJkdPO36YoDogRFrjNTn8hN-Q,-87.606444,41.739588
Target,"11840 S Marshfield Ave, Chicago, IL 60643, USA",41.678922,-87.6651202,ChIJdbhXmvQkDogRuWVTX8qTJp0,-87.6651202,41.678922
Target,"1346 E 53rd St, Chicago, IL 60615, USA",41.7996988,-87.5938144,ChIJKeX2BmwpDogRT29LlWn1_lk,-87.5938144,41.7996988
Target,800 Broadview Village Square,41.85510346,-87.85083967,w185716734,-87.85083967,41.85510346
Target,401 East Irving Park Road,41.9674772,-87.9928153,n5192231366,-87.9928153,41.9674772
Taveon's Groceries,"4335 W Madison St, Chicago, IL 60624, USA",41.8803584,-87.7344498,ChIJv9-D_d4yDogRNnJGj2fi2D4,-87.7344498,41.8803584
Ted's Fruit Market,2840 West Devon Avenue,41.99776312,-87.70137511,w156015212,-87.70137511,41.99776312
Tempesta Market,"1372 W Grand Ave, Chicago, IL 60642, USA",41.8912403,-87.6618046,ChIJE-YC3istDogRM8z_bt6hbro,-87.6618046,41.8912403
The Dill Pickle Food Co-op,"2746 N Milwaukee Ave, Chicago, IL 60647, USA",41.930983,-87.7110639,ChIJu0mi82TND4gRYQUGl3t1GYQ,-87.7110639,41.930983
The Fishguy Market & Wellfleet,"4423 N Elston Ave, Chicago, IL 60630, USA",41.9615465,-87.7301721,ChIJ0a_iMcnND4gREfizqX-LjP0,-87.7301721,41.9615465
The French Market Cafe And Catering,"Chicago, IL 60643, USA",41.6918407,-87.6712308,ChIJIx-sceQkDogRiyyxi1LHwQk,-87.6712308,41.6918407
The Grocery Depot,"Chicago, IL 60620, USA",41.741498,-87.663109,ChIJJTncrIYvDogRV1JDwdu_izc,-87.663109,41.741498
The Parker Fulton Market,"730 W Couch Pl, Chicago, IL 60661, USA",41.8852044,-87.6472399,ChIJJxDSZ8UsDogRtckuulrxrl4,-87.6472399,41.8852044
THE WAREHOUSE FOOD MARKET,"538 W 119th St, Chicago, IL 60628, USA",41.678154,-87.63621,ChIJAc4htD8kDogRkd3_OS3G7mI,-87.63621,41.678154
Theresas Grocery,"3355 W 38th St, Chicago, IL 60632, USA",41.8241443,-87.7090974,ChIJHdIFERsyDogRyyGvIPVHtSM,-87.7090974,41.8241443
Thorndale Mart Inc,"1104 W Thorndale Ave, Chicago, IL 60660, USA",41.9902021,-87.6585977,ChIJNeyLB57RD4gRzuA5wbW8L0c,-87.6585977,41.9902021
Three R's Filipino Grocery and Cafe,"2712 W Montrose Ave, Chicago, IL 60618, USA",41.9613553,-87.696612,ChIJAUKo9gnSD4gRl4F8CO-hMpw,-87.696612,41.9613553
Three Star Food Market,"254 N Kedzie Ave, Chicago, IL 60612, USA",41.8860862,-87.7065236,ChIJWTcTQaUyDogR8TUIdEXobZc,-87.7065236,41.8860862
TJ Dollar Bazaar,4411 North Kedzie Avenue,41.96162478,-87.70791061,w163947375,-87.70791061,41.96162478
Tofi Food Market,"401 S Cicero Ave, Chicago, IL 60644, USA",41.8748984,-87.7448781,ChIJe0fmrhkzDogR1Ecf2FQNpAA,-87.7448781,41.8748984
Tony's Finer Foods,"3607 W Fullerton Ave, Chicago, IL 60647, USA",41.9242973,-87.7173973,ChIJvyxTK23ND4gRPilr3qvQIQc,-87.7173973,41.9242973
Tony's Finer Foods,"4137 N Elston Ave, Chicago, IL 60618, USA",41.9561086,-87.7224304,ChIJPx1ssrjND4gR3jJMVTJrkI0,-87.7224304,41.9561086
Tony's Finer Foods,"2500 N Central Ave, Chicago, IL 60639, USA",41.9267509,-87.7664165,ChIJy-B3C5DMD4gRU2o60EmvJ-A,-87.7664165,41.9267509
Tony's Finer Foods,"5233 N Lincoln Ave, Chicago, IL 60625, USA",41.9769101,-87.6920396,ChIJufjdx_jRD4gRft3qCXPahdc,-87.6920396,41.9769101
Tony's Finer Foods,4608 West Belmont Avenue,41.94024489,-87.74268795,w162438607,-87.74268795,41.94024489
Tony's Finer Foods,2099 North Mannheim Road,41.9134265,-87.8830024,n3666644719,-87.8830024,41.9134265
Tony's Finer Foods,NA NA,41.8459805,-87.8071845,n4203625961,-87.8071845,41.8459805
Tony's Foods,NA NA,41.7348869,-87.8001668,n2300381620,-87.8001668,41.7348869
Tony's Fresh Market,"5630 W Belmont Ave, Chicago, IL 60634, USA",41.9386601,-87.767945,ChIJz4tKa33MD4gRwHUJzPLzSRo,-87.767945,41.9386601
Torres,NA NA,41.892163,-87.8568243,n4207792402,-87.8568243,41.892163
Torres Mini Market,"2324 S Leavitt St, Chicago, IL 60608, USA",41.8495426,-87.6807949,ChIJA08wD5ktDogRkqtXOEdubRk,-87.6807949,41.8495426
Tradeforecaster Global Markets LLC,"141 W Jackson Blvd, Chicago, IL 60604, USA",41.8776341,-87.6324314,ChIJxXdiNbwsDogRUGWUwBeD414,-87.6324314,41.8776341
Trader Joe's,"44 E Ontario St, Chicago, IL 60611, USA",41.893445,-87.6261918,ChIJsc8eHa0sDogROHgv3jVu424,-87.6261918,41.893445
Trader Joe's,"1147 S Wabash Ave, Chicago, IL 60605, USA",41.8677995,-87.6254808,ChIJaTGaBpssDogR9iA4JSS_C0E,-87.6254808,41.8677995
Trader Joe's,"667 W Diversey Pkwy, Chicago, IL 60614, USA",41.932421,-87.6462622,ChIJOwkY-gjTD4gR0nq9G24qXoI,-87.6462622,41.932421
Trader Joe's,"1840 N Clybourn Ave, Chicago, IL 60614, USA",41.9144882,-87.6549838,ChIJcW32xiHTD4gRxBLo2nTHOms,-87.6549838,41.9144882
Trader Joe's,"3745 N Lincoln Ave, Chicago, IL 60613, USA",41.949959,-87.675042,ChIJGzaZMkLSD4gRdbkdpeLGPuc,-87.675042,41.949959
Trader Joe's,"1211 Chicago Ave, Evanston, IL 60202, USA",42.03982,-87.6800729,ChIJH60ffRTQD4gRAfIHX0Htlc4,-87.6800729,42.03982
Trader Joe's,NA NA,41.81737537,-87.86936816,w98917703,-87.86936816,41.81737537
Trader Joe's,483 North Harlem Avenue,41.89025692,-87.80471802,w326482544,-87.80471802,41.89025692
Trader Joe's,NA NA,41.81106,-87.989196,n3449555795,-87.989196,41.81106
Trader's Joe,1840 NA,41.9145533,-87.6549993,n2485876939,-87.6549993,41.9145533
Treasure Island Foods,"1526 E 55th St, Chicago, IL 60615, USA",41.796112,-87.588629,ChIJ6WxYu3IpDogR9_0HvEUupbM,-87.588629,41.796112
Treasure Island Foods,"75 W Elm St, Chicago, IL 60610, USA",41.9031216,-87.6308414,ChIJn_6hqU_TD4gRslHQDisooSM,-87.6308414,41.9031216
Treasure Island Foods,"680 N Lake Shore Dr, Chicago, IL 60611, USA",41.8947521,-87.616833,ChIJ2yZ71lQrDogR-BlQLYqzTwk,-87.616833,41.8947521
Treasure Island Foods,"1639 N Wells St, Chicago, IL 60614, USA",41.912103,-87.634268,ChIJd73FBEHTD4gRxU6JdonRmF8,-87.634268,41.912103
Treasure Island Foods,"3460 North Broadway, Chicago, IL 60657, USA",41.9448744,-87.6463106,ChIJ1dn-1aTTD4gRskG_7DbAzd8,-87.6463106,41.9448744
Treasure Island Foods,"2121 N Clybourn Ave, Chicago, IL 60614, USA",41.920825,-87.661521,ChIJzXsLQ-HSD4gRglUB9jQKcrM,-87.661521,41.920825
Tsukiji Fish Market,"1156 W Grand Ave, Chicago, IL 60642, USA",41.8913068,-87.6568195,ChIJ9zXq3dUsDogR7YKh6-UzM_w,-87.6568195,41.8913068
Tuscan Hen Market,"4019 N Damen Ave, Chicago, IL 60618, USA",41.9548396,-87.6785058,ChIJB-ZYu2rSD4gRgev_ZFGAXxY,-87.6785058,41.9548396
Ultra Foods,491 East Roosevelt Road,41.85838042,-88.00530278,w197977916,-88.00530278,41.85838042
Ultra Foods,7520 Roosevelt Road,41.8638458,-87.8119205,n4203574592,-87.8119205,41.8638458
Universal Fruit Market,"1942 W 51st St, Chicago, IL 60609, USA",41.8013414,-87.67376,ChIJ74lw8WsuDogRe-4WHdk89JA,-87.67376,41.8013414
Uptown Grocery,"4024 W Madison St, Chicago, IL 60624, USA",41.8811088,-87.7267005,ChIJR0vdO8MyDogRim1rek5s9SA,-87.7267005,41.8811088
V & V Supremo Foods,"1934 W 21st St, Chicago, IL 60608, USA",41.8542953,-87.675124,ChIJ8Wqv_qAtDogRH5KfnCCQLag,-87.675124,41.8542953
Varghese Sharon S DDS,"3332 N Western Ave, Chicago, IL 60618, USA",41.9416157,-87.6897196,ChIJHQc-qXzSD4gROtldE6jFpNs,-87.6897196,41.9416157
Viet Hoa Plaza,"1051 W Argyle St, Chicago, IL 60640, USA",41.9731061,-87.656649,ChIJKWRKGNXTD4gRZKLf5bXj0CQ,-87.656649,41.9731061
Village Food Mart,7907-7911 South Wood Street,41.75005489,-87.66802801,w209637974,-87.66802801,41.75005489
Vintage Garage Chicago Flea Market,"5051 North Broadway, Chicago, IL 60640, USA",41.9741659,-87.659192,ChIJAVhfvirSD4gRM_mANgwVaXU,-87.659192,41.9741659
W Grocer,NA NA,41.9105804,-87.6798481,n3575120595,-87.6798481,41.9105804
Walgreens,NA NA,41.9669927,-87.9969637,n5192231379,-87.9969637,41.9669927
Walmart,NA NA,42.01495286,-87.76871963,w24824735,-87.76871963,42.01495286
Walmart,3626 West Touhy Avenue,42.01282573,-87.7191539,w344392315,-87.7191539,42.01282573
Walmart,3320 South Cicero Avenue,41.8309741,-87.74726792,w413250853,-87.74726792,41.8309741
Walmart,NA NA,41.904616,-87.908666,n5315600765,-87.908666,41.904616
Walmart,NA NA,41.706569,-87.800466,n5315600816,-87.800466,41.706569
Walmart Bakery,"1424 W 47th St, Chicago, IL 60609, USA",41.8099599,-87.6608976,ChIJf_9USXwuDogRN5E0L0G268g,-87.6608976,41.8099599
Walmart Bakery,"10900 S Doty Ave, Chicago, IL 60628, USA",41.6932112,-87.5989856,ChIJ6S7kKosmDogRXV76mshvOsI,-87.5989856,41.6932112
Walmart Neighborhood Market,"7535 S Ashland Ave, Chicago, IL 60620, USA",41.7562573,-87.66276,ChIJRawDBaIvDogRF8l1UdyfkyY,-87.66276,41.7562573
Walmart Neighborhood Market,"4720 S Cottage Grove Ave, Chicago, IL 60615, USA",41.8088747,-87.6071503,ChIJT1j5RVopDogRzMWE8i56Nfc,-87.6071503,41.8088747
Walmart Neighborhood Market,"2844 N Broadway St, Chicago, IL 60657, USA",41.9341994,-87.644858,ChIJBc-y5gnTD4gRS5eQGi7Te5A,-87.644858,41.9341994
Walmart Neighborhood Market,"2551 W Cermak Rd, Chicago, IL 60608, USA",41.8505849,-87.6901057,ChIJk5hxh4MtDogRWvPJxX-wC0w,-87.6901057,41.8505849
Walmart Supercenter,"8331 S Stewart Ave, Chicago, IL 60620, USA",41.7402375,-87.6330437,ChIJ2a4fblwvDogRRfw0Oh0gb8Y,-87.6330437,41.7402375
Walmart Supercenter,"4650 W North Ave, Chicago, IL 60639, USA",41.9116163,-87.7428302,ChIJjTi7wdvMD4gRN3Mx4Emra3Q,-87.7428302,41.9116163
Walmart Supercenter,"4626 W Diversey Ave, Chicago, IL 60639, USA",41.9347406,-87.7429913,ChIJ-WtCIPnMD4gR9XFszDkfHDY,-87.7429913,41.9347406
Walmart Supercenter,NA NA,41.74873592,-87.9998652,w547783937,-87.9998652,41.74873592
Walmart Supercenter,NA NA,41.949795,-88.033948,n1783229685,-88.033948,41.949795
Walmart Supercenter,NA NA,41.8717739,-87.9628408,n4978516623,-87.9628408,41.8717739
Walmart Supercenter,NA NA,41.648217,-87.734201,n5315598249,-87.734201,41.648217
Walmart Supercenter,NA NA,41.765639,-87.745478,n5315600764,-87.745478,41.765639
Walmart Supercenter,NA NA,41.777587,-87.863305,n5315600782,-87.863305,41.777587
Washington Food Market Cellular,"3208 W Washington Blvd, Chicago, IL 60624, USA",41.8831216,-87.7065846,ChIJ2QQ1uqQyDogRLFdQtqikfEk,-87.7065846,41.8831216
Watkins Products,"11000 S Michigan Ave, Chicago, IL 60628, USA",41.6941879,-87.621241,ChIJhQY2AiskDogRmdTj6irIjXY,-87.621241,41.6941879
Wellington Capital Market LLC,"440 S LaSalle St # 1600, Chicago, IL 60605, USA",41.8759718,-87.6324278,ChIJrQfti70sDogRxHNroY49KzM,-87.6324278,41.8759718
Wes Groceries,"3358 W Le Moyne St, Chicago, IL 60651, USA",41.9083787,-87.711739,ChIJacE1w0XND4gRDtMzVww5LtM,-87.711739,41.9083787
West Haven Market And Grill,"2132 W Washington Blvd, Chicago, IL 60612, USA",41.8832311,-87.6805836,ChIJe3FF40YtDogRYoG4WejGym8,-87.6805836,41.8832311
West Lawn Market,5838 South Pulaski Road,41.78657014,-87.72335985,w210156986,-87.72335985,41.78657014
West Side Grocery Chicago,"3859 W Madison St, Chicago, IL 60624, USA",41.8805631,-87.7230316,ChIJe1B3w8MyDogRRiuH-ACkfF8,-87.7230316,41.8805631
Western Meat & Grocery,"6504 S Western Ave, Chicago, IL 60636, USA",41.7753988,-87.6839979,ChIJtdDKkswvDogRKczoA7PG6sQ,-87.6839979,41.7753988
Whipple Food & Grocery,"3035 W Lawrence Ave, Chicago, IL 60625, USA",41.968371,-87.7049785,ChIJh8lS__rND4gRB857uJn1kKQ,-87.7049785,41.968371
White House Black Market,"520 N Michigan Ave #223, Chicago, IL 60611, USA",41.8915944,-87.6249225,ChIJ1e8DbqwsDogRHeXR3Faw2mw,-87.6249225,41.8915944
White House Black Market,"1112 S Delano CT West, Chicago, IL 60605, USA",41.8686884,-87.6329699,ChIJt3OjeZEsDogRiXRhMu8foHA,-87.6329699,41.8686884
White House Black Market,"901 W Weed St, Chicago, IL 60642, USA",41.9096971,-87.6513178,ChIJn9sKayTTD4gRJmIA9YIXNIg,-87.6513178,41.9096971
Whole Foods,6300 South Robert Kingery Highway,41.77293313,-87.94937186,w131604358,-87.94937186,41.77293313
Whole Foods,215 South Route 83,41.89401461,-87.96055335,w131644543,-87.96055335,41.89401461
Whole Foods,225 West Touhy Avenue,42.01092952,-87.82501043,w506375127,-87.82501043,42.01092952
Whole Foods Market,"5118 S Lake Park Ave, Chicago, IL 60615, USA",41.8019934,-87.5884577,ChIJFwLrxXEpDogR-FzzyUO9hJg,-87.5884577,41.8019934
Whole Foods Market,"832 W 63rd St, Chicago, IL 60621, USA",41.7805739,-87.6461941,ChIJh42rDeMuDogRxn5OVe5xsb0,-87.6461941,41.7805739
Whole Foods Market,"30 W Huron St, Chicago, IL 60654, USA",41.894997,-87.6292756,ChIJxzkRsrIsDogRKLO7cWU7_gY,-87.6292756,41.894997
Whole Foods Market,"1 N Halsted St, Chicago, IL 60661, USA",41.8823813,-87.6468836,ChIJ_0dl6sQsDogRpNhMwk50_BQ,-87.6468836,41.8823813
Whole Foods Market,"1101 Canal St #107, Chicago, IL 60607, USA",41.8685399,-87.6384767,ChIJxQqi1uwsDogROcamVhNxkGQ,-87.6384767,41.8685399
Whole Foods Market,"255 E Grand Ave, Chicago, IL 60611, USA",41.8915766,-87.6207436,ChIJxVeJtassDogRwL-J5730tjk,-87.6207436,41.8915766
Whole Foods Market,"959 W Fullerton Ave, Chicago, IL 60614, USA",41.9251567,-87.6532349,ChIJVYHYqxzTD4gRo5_ZrLSNREc,-87.6532349,41.9251567
Whole Foods Market,"1550 N Kingsbury St, Chicago, IL 60642, USA",41.9086945,-87.6529293,ChIJ0y-yHyTTD4gRwoR1Oudf9qw,-87.6529293,41.9086945
Whole Foods Market,"3201 N Ashland Ave, Chicago, IL 60657, USA",41.9400736,-87.6683154,ChIJe07x6lnSD4gRvyO9bKaD9FU,-87.6683154,41.9400736
Whole Foods Market,"3640 N Halsted St, Chicago, IL 60613, USA",41.9485208,-87.6498557,ChIJzV9C7rDTD4gRIsZDrVFGuco,-87.6498557,41.9485208
Whole Foods Market,"6009 North Broadway, Chicago, IL 60660, USA",41.9911763,-87.6597276,ChIJVYaFaZ7RD4gRgtq9O7jSxtA,-87.6597276,41.9911763
Whole Foods Market,"6020 N Cicero Ave, Chicago, IL 60646, USA",41.9900438,-87.7488434,ChIJkc4fUpHOD4gRCnOx5xUs6hk,-87.7488434,41.9900438
Whole Foods Market,7245 Lake Street,41.8874224,-87.8060739,n4497833053,-87.8060739,41.8874224
WIC food center,"2912 N Kenton Ave, Chicago, IL 60641, USA",41.9337025,-87.7423894,ChIJkTcXN_nMD4gR4oVKoU8ijKA,-87.7423894,41.9337025
WIC Food Center,3110 West Armitage Avenue,41.9176342,-87.7060134,n5136890523,-87.7060134,41.9176342
Wicker Park Farmers Market,"1425 N Damen Ave, Chicago, IL 60622, USA",41.9079678,-87.6770658,ChIJEy-IkMfSD4gR7rmADtZqMk4,-87.6770658,41.9079678
Windy City Produce Inc,"3340 N Pulaski Rd, Chicago, IL 60641, USA",41.9421948,-87.727627,ChIJYcf-VK_ND4gReLsl6ixG9Wo,-87.727627,41.9421948
Windy City Supermarket,"1132 W 76th St, Chicago, IL 60620, USA",41.7560858,-87.652822,ChIJO7e7UHMvDogRhTa_yGGkq_s,-87.652822,41.7560858
Winston's Sausages,"4701 W 63rd St, Chicago, IL 60629, USA",41.7781217,-87.7400575,ChIJj2UkKP4wDogRl0vaaA1rVD0,-87.7400575,41.7781217
Wixter Market,"2110 W Division St, Chicago, IL 60622, USA",41.903298,-87.680211,ChIJ4ybnVbbSD4gRSRPtiLuQ0Xo,-87.680211,41.903298
WNG Grocery & Variety,"4105 W 5th Ave, Chicago, IL 60624, USA",41.8719537,-87.7279995,ChIJBUx54eUyDogRc9aoLDlWbPM,-87.7279995,41.8719537
World Fresh Market,"2536 W Peterson Ave, Chicago, IL 60659, USA",41.9907606,-87.6935339,ChIJBVMA4uPRD4gRwgyRH2uTups,-87.6935339,41.9907606
World's Finest Chocolate Inc,"4319 S Pulaski Rd, Chicago, IL 60632, USA",41.8145622,-87.7223026,ChIJp6gcEokxDogRW0x3xgZJNjk,-87.7223026,41.8145622
Yassin Mohamd Grocery,"3042 W North Ave, Chicago, IL 60647, USA",41.9102906,-87.7038683,ChIJDfvqvlvND4gRWHLvchAFNfY,-87.7038683,41.9102906
Yousef Grocery Store,"616 S Pulaski Rd, Chicago, IL 60624, USA",41.872752,-87.7255259,ChIJW9kBz-gyDogRPG1JcK7MWzM,-87.7255259,41.872752
Zabiha Halal Safa Market,"2319 W Devon Ave, Chicago, IL 60659, USA",41.9976688,-87.6882913,ChIJ8SVnL93RD4gRKic1e7GFZYQ,-87.6882913,41.9976688
Zaleski & Horvath MarketCafe,"1323 E 57th St, Chicago, IL 60637, USA",41.7912649,-87.593885,ChIJKRCPChQpDogR5PTdovsJStE,-87.593885,41.7912649
Zavalas grocery,"2657 S Kolin Ave, Chicago, IL 60623, USA",41.8424218,-87.7327374,ChIJSVHK8EsyDogRZgg70Vvo0qw,-87.7327374,41.8424218
Zullos Markets LLC,"1103 W Grand Ave, Chicago, IL 60642, USA",41.8909622,-87.655064,ChIJP9VSIdQsDogRE8_qtgPgxHs,-87.655064,41.8909622
